-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 10/01/2017 through 10/01/2022 
Location: Latitude  24.9122   Longitude 66.7099 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 53.05 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2020,3,26,17,2.35,190.71,3.28,191.95
2020,3,26,18,2.75,189.81,3.87,189.77
2020,3,26,19,2.81,190.9,3.99,190.14
2020,3,26,20,2.77,196.03,3.96,194.64
2020,3,26,21,2.51,206.49,3.5,204.85
2020,3,26,22,2.17,222.95,2.9,221.17
2020,3,26,23,2.09,239.99,2.73,237.99
2020,3,27,0,2.34,254.29,3.01,252.65
2020,3,27,1,2.76,270.32,3.57,269.0
2020,3,27,2,3.16,286.69,4.16,285.71
2020,3,27,3,3.33,300.18,4.44,299.63
2020,3,27,4,3.34,311.59,4.52,311.35
2020,3,27,5,3.31,322.1,4.52,322.16
2020,3,27,6,3.81,328.75,4.51,327.74
2020,3,27,7,3.8,322.26,4.19,320.91
2020,3,27,8,3.55,309.82,3.85,308.73
2020,3,27,9,3.37,299.6,3.57,299.54
2020,3,27,10,3.33,290.9,3.48,291.44
2020,3,27,11,3.5,279.63,3.68,280.14
2020,3,27,12,3.76,269.52,3.95,269.89
2020,3,27,13,4.17,263.54,4.4,263.88
2020,3,27,14,4.98,259.87,5.31,260.26
2020,3,27,15,5.55,258.47,5.98,258.93
2020,3,27,16,5.53,259.67,6.1,260.19
2020,3,27,17,4.66,260.16,6.16,260.0
2020,3,27,18,4.11,261.04,6.12,261.26
2020,3,27,19,4.03,260.98,6.07,261.49
2020,3,27,20,4.13,260.52,6.18,261.05
2020,3,27,21,4.23,260.97,6.31,261.46
2020,3,27,22,4.36,264.44,6.48,264.74
2020,3,27,23,4.56,269.22,6.8,269.67
2020,3,28,0,4.59,273.12,6.87,273.65
2020,3,28,1,4.49,277.0,6.65,277.56
2020,3,28,2,4.49,280.84,6.61,281.46
2020,3,28,3,4.54,284.35,6.69,284.75
2020,3,28,4,4.45,287.77,6.55,288.0
2020,3,28,5,4.28,291.18,6.28,291.39
2020,3,28,6,5.06,294.94,6.01,294.6
2020,3,28,7,5.14,296.06,5.71,296.32
2020,3,28,8,4.6,295.35,5.02,296.72
2020,3,28,9,4.02,292.17,4.39,294.6
2020,3,28,10,3.76,283.69,4.06,287.14
2020,3,28,11,3.92,271.71,4.12,275.22
2020,3,28,12,4.45,261.51,4.68,264.25
2020,3,28,13,5.01,259.94,5.33,262.33
2020,3,28,14,5.27,262.59,5.69,265.04
2020,3,28,15,5.47,264.1,6.03,266.36
2020,3,28,16,5.57,263.72,6.35,264.99
2020,3,28,17,5.02,261.59,6.6,261.28
2020,3,28,18,5.03,262.6,6.83,262.31
2020,3,28,19,4.44,263.54,6.32,263.54
2020,3,28,20,3.54,263.8,5.28,264.48
2020,3,28,21,3.32,268.25,4.78,269.25
2020,3,28,22,3.21,276.0,4.49,277.1
2020,3,28,23,3.32,284.59,4.6,285.76
2020,3,29,0,3.38,290.7,4.71,291.89
2020,3,29,1,3.53,296.85,4.98,298.05
2020,3,29,2,3.76,302.17,5.43,303.37
2020,3,29,3,3.63,307.12,5.23,308.02
2020,3,29,4,3.14,314.9,4.4,315.5
2020,3,29,5,2.68,331.5,3.68,331.86
2020,3,29,6,2.83,356.36,3.21,355.4
2020,3,29,7,2.55,19.55,2.73,19.58
2020,3,29,8,2.41,50.27,2.81,51.44
2020,3,29,9,2.36,76.98,2.92,75.93
2020,3,29,10,2.37,98.9,2.94,96.86
2020,3,29,11,2.03,121.12,2.51,117.44
2020,3,29,12,1.52,150.4,1.84,143.47
2020,3,29,13,1.34,191.44,1.46,182.76
2020,3,29,14,1.7,225.93,1.85,224.31
2020,3,29,15,2.57,243.51,3.01,244.3
2020,3,29,16,4.16,252.96,4.82,253.03
2020,3,29,17,5.26,257.12,6.72,256.82
2020,3,29,18,5.27,259.41,6.57,259.52
2020,3,29,19,4.26,261.78,5.47,262.37
2020,3,29,20,3.49,266.54,4.85,267.88
2020,3,29,21,3.29,274.09,4.87,275.8
2020,3,29,22,3.23,281.72,4.84,283.07
2020,3,29,23,2.72,289.48,4.06,290.59
2020,3,30,0,2.32,294.92,3.43,296.33
2020,3,30,1,2.18,300.79,3.18,301.86
2020,3,30,2,2.02,309.04,2.79,310.01
2020,3,30,3,2.01,316.42,2.65,317.51
2020,3,30,4,2.05,323.35,2.69,324.56
2020,3,30,5,1.91,334.27,2.51,335.91
2020,3,30,6,1.71,354.76,1.96,355.88
2020,3,30,7,1.17,11.53,1.21,7.82
2020,3,30,8,0.2,184.4,0.32,170.31
2020,3,30,9,1.69,186.37,1.93,182.32
2020,3,30,10,2.77,197.87,3.16,194.76
2020,3,30,11,3.63,211.64,4.17,209.31
2020,3,30,12,4.37,223.4,5.07,221.75
2020,3,30,13,4.96,232.68,5.75,231.51
2020,3,30,14,5.52,242.46,6.28,241.55
2020,3,30,15,5.57,250.5,6.3,249.93
2020,3,30,16,4.76,255.46,5.52,255.31
2020,3,30,17,3.08,260.2,4.26,260.81
2020,3,30,18,2.74,264.92,4.14,266.32
2020,3,30,19,4.38,273.89,6.11,274.25
2020,3,30,20,4.92,279.69,6.55,279.75
2020,3,30,21,4.87,282.88,6.49,282.95
2020,3,30,22,5.42,284.2,7.14,284.19
2020,3,30,23,5.02,290.49,6.69,290.66
2020,3,31,0,3.77,299.97,5.53,301.06
2020,3,31,1,3.06,301.62,4.58,303.58
2020,3,31,2,2.35,293.5,3.32,296.14
2020,3,31,3,2.55,288.93,3.46,290.24
2020,3,31,4,3.15,299.87,4.41,300.48
2020,3,31,5,3.58,311.55,5.23,311.91
2020,3,31,6,4.37,319.85,5.16,319.85
2020,3,31,7,4.78,318.38,5.51,317.07
2020,3,31,8,5.42,306.14,6.27,305.47
2020,3,31,9,5.76,296.77,6.7,297.13
2020,3,31,10,5.93,290.2,6.93,291.3
2020,3,31,11,5.98,283.75,7.01,285.38
2020,3,31,12,6.06,277.26,7.07,279.16
2020,3,31,13,6.19,271.37,7.17,273.37
2020,3,31,14,6.32,265.96,7.26,267.9
2020,3,31,15,6.4,260.87,7.31,262.69
2020,3,31,16,6.36,256.51,7.29,257.87
2020,3,31,17,5.9,250.89,7.03,251.32
2020,3,31,18,5.42,244.1,6.59,244.35
2020,3,31,19,5.04,241.49,6.27,241.84
2020,3,31,20,4.62,241.27,6.14,241.74
2020,3,31,21,4.4,242.16,6.2,242.85
2020,3,31,22,4.2,243.82,6.17,244.57
2020,3,31,23,4.1,246.86,6.15,247.83
2020,4,1,0,4.01,251.85,6.06,252.9
2020,4,1,1,3.97,258.87,6.03,259.77
2020,4,1,2,4.03,266.67,6.14,267.45
2020,4,1,3,4.15,274.54,6.34,275.09
2020,4,1,4,4.17,280.47,6.37,281.03
2020,4,1,5,4.07,283.98,6.17,284.53
2020,4,1,6,5.05,287.85,5.93,288.27
2020,4,1,7,4.95,290.32,5.57,291.2
2020,4,1,8,4.5,288.4,5.1,289.8
2020,4,1,9,4.17,283.44,4.64,285.44
2020,4,1,10,4.06,276.3,4.39,279.01
2020,4,1,11,4.17,269.25,4.42,272.02
2020,4,1,12,4.46,263.56,4.68,266.08
2020,4,1,13,4.88,260.15,5.16,262.25
2020,4,1,14,5.27,257.84,5.6,259.55
2020,4,1,15,5.46,256.94,5.89,258.45
2020,4,1,16,5.46,256.94,6.06,258.1
2020,4,1,17,5.05,255.38,6.17,255.79
2020,4,1,18,4.47,253.56,5.88,254.19
2020,4,1,19,3.71,253.47,5.26,254.93
2020,4,1,20,3.17,256.03,4.68,258.35
2020,4,1,21,3.01,261.64,4.33,263.99
2020,4,1,22,2.95,270.61,4.19,272.78
2020,4,1,23,2.92,281.73,4.16,283.7
2020,4,2,0,2.85,293.05,4.08,294.45
2020,4,2,1,2.86,300.78,4.11,301.73
2020,4,2,2,2.95,305.29,4.27,305.84
2020,4,2,3,2.98,309.36,4.31,309.93
2020,4,2,4,2.96,315.11,4.23,315.37
2020,4,2,5,2.94,322.13,4.23,322.5
2020,4,2,6,3.48,330.67,3.92,330.27
2020,4,2,7,3.14,345.0,3.44,345.93
2020,4,2,8,2.75,4.72,3.12,7.2
2020,4,2,9,2.07,20.08,2.46,24.04
2020,4,2,10,1.29,32.34,1.69,36.34
2020,4,2,11,0.42,55.71,0.73,57.67
2020,4,2,12,0.69,217.13,0.56,206.57
2020,4,2,13,1.75,234.25,1.83,233.67
2020,4,2,14,2.9,243.09,3.18,243.75
2020,4,2,15,4.19,248.36,4.47,249.13
2020,4,2,16,5.32,252.23,5.93,252.66
2020,4,2,17,6.08,256.62,7.4,256.87
2020,4,2,18,6.21,263.29,7.41,263.4
2020,4,2,19,5.37,270.75,6.4,270.91
2020,4,2,20,4.55,278.1,5.65,278.42
2020,4,2,21,4.06,284.73,5.37,285.45
2020,4,2,22,3.6,290.99,5.1,292.13
2020,4,2,23,3.27,299.13,4.84,300.46
2020,4,3,0,3.11,308.68,4.64,309.67
2020,4,3,1,3.09,317.77,4.61,318.58
2020,4,3,2,3.14,326.59,4.67,327.08
2020,4,3,3,3.15,336.04,4.68,336.3
2020,4,3,4,3.1,346.0,4.57,346.15
2020,4,3,5,3.0,355.22,4.42,355.64
2020,4,3,6,3.45,3.5,3.92,3.54
2020,4,3,7,2.83,8.58,3.11,9.56
2020,4,3,8,2.07,21.92,2.45,24.44
2020,4,3,9,1.46,45.87,1.88,44.33
2020,4,3,10,1.12,70.05,1.5,66.1
2020,4,3,11,0.58,109.65,0.78,95.14
2020,4,3,12,0.64,207.82,0.54,202.11
2020,4,3,13,1.58,230.01,1.65,232.32
2020,4,3,14,2.6,236.88,2.96,239.24
2020,4,3,15,3.59,241.26,4.15,242.9
2020,4,3,16,4.8,244.27,5.46,244.65
2020,4,3,17,5.52,247.9,6.91,247.24
2020,4,3,18,5.58,251.31,6.88,250.85
2020,4,3,19,4.8,257.39,5.77,257.34
2020,4,3,20,3.95,266.26,5.0,266.42
2020,4,3,21,3.42,274.98,4.74,275.86
2020,4,3,22,3.18,283.8,4.69,285.15
2020,4,3,23,3.13,292.01,4.66,293.39
2020,4,4,0,3.05,299.13,4.54,300.19
2020,4,4,1,3.09,306.78,4.59,307.53
2020,4,4,2,3.24,314.32,4.82,314.61
2020,4,4,3,3.42,320.85,5.09,320.86
2020,4,4,4,3.48,327.67,5.2,327.38
2020,4,4,5,3.42,335.31,5.13,334.84
2020,4,4,6,3.99,342.45,4.56,342.25
2020,4,4,7,3.17,344.73,3.51,344.11
2020,4,4,8,2.52,335.26,2.89,337.45
2020,4,4,9,2.05,311.45,2.39,316.59
2020,4,4,10,2.32,283.62,2.67,289.34
2020,4,4,11,3.16,268.58,3.57,272.89
2020,4,4,12,3.99,261.0,4.48,264.2
2020,4,4,13,4.58,257.29,5.15,259.59
2020,4,4,14,5.13,255.82,5.82,257.36
2020,4,4,15,5.59,256.0,6.35,256.99
2020,4,4,16,5.88,258.03,6.82,258.56
2020,4,4,17,5.35,261.01,6.78,261.18
2020,4,4,18,4.66,263.84,6.27,264.28
2020,4,4,19,4.22,263.94,5.81,264.75
2020,4,4,20,3.72,261.55,5.47,262.95
2020,4,4,21,3.56,261.03,5.3,262.63
2020,4,4,22,3.54,265.31,5.25,266.84
2020,4,4,23,3.61,273.23,5.36,274.6
2020,4,5,0,3.7,280.6,5.49,281.9
2020,4,5,1,3.72,286.49,5.52,287.79
2020,4,5,2,3.49,291.4,5.11,292.57
2020,4,5,3,3.15,293.96,4.46,295.17
2020,4,5,4,2.95,293.78,4.06,294.79
2020,4,5,5,2.74,293.56,3.83,294.11
2020,4,5,6,2.93,293.42,3.38,293.3
2020,4,5,7,2.68,286.11,2.97,286.53
2020,4,5,8,2.27,278.91,2.5,282.99
2020,4,5,9,1.42,284.04,1.52,295.91
2020,4,5,10,0.51,254.9,0.43,283.54
2020,4,5,11,1.11,212.01,0.98,210.65
2020,4,5,12,2.11,214.57,2.12,213.75
2020,4,5,13,3.34,226.14,3.46,225.64
2020,4,5,14,4.54,234.81,4.89,234.69
2020,4,5,15,5.36,237.33,5.96,237.25
2020,4,5,16,5.95,240.4,6.83,240.39
2020,4,5,17,5.59,243.51,6.61,243.68
2020,4,5,18,4.59,243.17,5.47,243.36
2020,4,5,19,3.55,241.35,4.35,241.69
2020,4,5,20,2.63,242.75,3.55,244.28
2020,4,5,21,2.22,252.14,3.2,254.84
2020,4,5,22,2.22,265.97,3.25,268.62
2020,4,5,23,2.15,274.8,3.1,277.25
2020,4,6,0,1.96,282.21,2.72,284.16
2020,4,6,1,2.02,289.7,2.76,291.26
2020,4,6,2,2.26,298.78,3.11,299.85
2020,4,6,3,2.4,307.32,3.32,307.73
2020,4,6,4,2.4,315.26,3.33,315.19
2020,4,6,5,2.22,320.99,3.14,320.56
2020,4,6,6,2.26,324.0,2.56,323.45
2020,4,6,7,1.55,319.09,1.68,318.59
2020,4,6,8,1.09,280.34,1.18,284.13
2020,4,6,9,1.36,253.33,1.27,261.12
2020,4,6,10,1.77,241.73,1.6,245.44
2020,4,6,11,2.66,238.46,2.54,240.12
2020,4,6,12,3.76,240.08,3.74,241.03
2020,4,6,13,4.57,243.04,4.66,243.86
2020,4,6,14,5.03,244.91,5.24,245.69
2020,4,6,15,5.27,245.56,5.65,246.2
2020,4,6,16,5.26,245.53,5.87,245.96
2020,4,6,17,4.82,246.09,5.71,246.45
2020,4,6,18,4.15,247.54,5.17,247.89
2020,4,6,19,3.74,249.82,4.74,250.16
2020,4,6,20,3.23,252.57,4.45,253.7
2020,4,6,21,2.9,258.51,4.28,260.55
2020,4,6,22,2.82,266.99,4.2,269.36
2020,4,6,23,2.77,274.36,4.07,276.73
2020,4,7,0,2.7,278.65,3.89,280.99
2020,4,7,1,2.74,279.52,3.91,281.65
2020,4,7,2,2.9,280.55,4.11,282.4
2020,4,7,3,3.14,284.87,4.48,286.22
2020,4,7,4,3.34,291.4,4.83,292.25
2020,4,7,5,3.37,299.6,4.94,299.97
2020,4,7,6,3.92,309.66,4.54,309.2
2020,4,7,7,3.37,319.41,3.73,320.18
2020,4,7,8,2.46,332.22,2.83,334.5
2020,4,7,9,1.89,328.02,2.21,331.99
2020,4,7,10,1.83,300.5,2.09,306.96
2020,4,7,11,2.56,276.65,2.76,282.42
2020,4,7,12,3.55,264.94,3.74,269.16
2020,4,7,13,4.24,258.52,4.48,261.98
2020,4,7,14,4.65,253.7,4.96,256.53
2020,4,7,15,5.01,247.92,5.45,249.54
2020,4,7,16,5.52,243.51,6.23,244.14
2020,4,7,17,5.67,241.46,6.91,241.64
2020,4,7,18,5.4,243.47,6.53,243.43
2020,4,7,19,4.75,250.4,5.81,250.69
2020,4,7,20,3.83,257.75,5.06,258.6
2020,4,7,21,2.95,263.76,4.28,266.03
2020,4,7,22,2.58,271.04,3.67,273.42
2020,4,7,23,2.62,278.4,3.58,280.3
2020,4,8,0,2.64,281.98,3.55,283.36
2020,4,8,1,2.54,283.52,3.39,284.55
2020,4,8,2,2.24,289.76,2.92,290.38
2020,4,8,3,1.82,305.19,2.28,306.36
2020,4,8,4,1.5,333.43,1.87,337.4
2020,4,8,5,1.61,4.72,2.2,10.87
2020,4,8,6,2.36,24.87,2.61,25.72
2020,4,8,7,2.37,43.39,2.56,44.75
2020,4,8,8,1.95,73.68,2.17,74.31
2020,4,8,9,1.5,118.71,1.67,115.13
2020,4,8,10,1.51,169.56,1.61,167.38
2020,4,8,11,2.41,212.14,2.45,211.31
2020,4,8,12,3.69,230.58,3.73,230.87
2020,4,8,13,4.49,239.02,4.58,240.11
2020,4,8,14,4.8,241.6,4.96,243.11
2020,4,8,15,5.01,240.75,5.3,241.96
2020,4,8,16,5.21,239.36,5.75,240.09
2020,4,8,17,5.38,238.11,6.27,238.39
2020,4,8,18,5.18,239.07,6.02,239.24
2020,4,8,19,4.52,243.17,5.29,243.25
2020,4,8,20,3.77,250.51,4.67,250.96
2020,4,8,21,3.11,257.36,4.18,258.59
2020,4,8,22,2.68,263.64,3.8,265.4
2020,4,8,23,2.58,273.47,3.75,274.65
2020,4,9,0,2.71,284.04,3.98,284.77
2020,4,9,1,2.87,292.44,4.26,292.76
2020,4,9,2,2.91,299.04,4.33,299.01
2020,4,9,3,2.76,304.14,4.01,304.12
2020,4,9,4,2.46,307.64,3.45,307.73
2020,4,9,5,2.1,307.59,2.91,307.79
2020,4,9,6,2.2,302.67,2.47,303.14
2020,4,9,7,2.2,285.22,2.36,286.75
2020,4,9,8,2.74,277.88,2.96,282.2
2020,4,9,9,3.44,276.92,3.7,281.33
2020,4,9,10,4.08,270.99,4.36,274.83
2020,4,9,11,4.66,265.0,4.97,268.65
2020,4,9,12,5.23,260.45,5.6,263.67
2020,4,9,13,5.5,256.46,5.93,259.13
2020,4,9,14,5.63,252.04,6.08,254.13
2020,4,9,15,5.76,247.75,6.29,249.27
2020,4,9,16,5.73,243.26,6.42,244.31
2020,4,9,17,5.35,237.17,6.29,237.69
2020,4,9,18,4.88,233.92,5.97,234.27
2020,4,9,19,4.37,237.47,5.5,237.82
2020,4,9,20,3.55,245.13,4.9,245.81
2020,4,9,21,3.03,253.81,4.45,255.35
2020,4,9,22,2.87,259.67,4.19,261.54
2020,4,9,23,2.89,260.18,4.09,262.21
2020,4,10,0,2.95,256.99,4.08,258.84
2020,4,10,1,3.04,253.89,4.13,255.54
2020,4,10,2,2.97,253.95,3.96,255.36
2020,4,10,3,2.66,250.45,3.46,251.69
2020,4,10,4,2.34,247.45,2.98,247.95
2020,4,10,5,1.97,251.78,2.51,251.85
2020,4,10,6,1.93,252.3,2.18,252.28
2020,4,10,7,1.65,249.51,1.75,249.05
2020,4,10,8,1.24,220.41,1.26,219.99
2020,4,10,9,1.7,192.76,1.68,188.28
2020,4,10,10,2.35,190.75,2.4,185.78
2020,4,10,11,3.04,200.16,3.12,196.26
2020,4,10,12,3.57,211.11,3.64,208.16
2020,4,10,13,3.97,224.04,4.05,222.97
2020,4,10,14,4.45,235.72,4.64,235.99
2020,4,10,15,4.86,242.04,5.23,242.78
2020,4,10,16,5.21,244.59,5.85,245.11
2020,4,10,17,5.3,245.25,6.23,245.62
2020,4,10,18,4.78,248.34,5.66,248.54
2020,4,10,19,3.8,253.88,4.66,254.42
2020,4,10,20,2.85,260.05,3.85,262.41
2020,4,10,21,2.38,268.12,3.46,272.07
2020,4,10,22,2.42,278.18,3.54,281.86
2020,4,10,23,2.73,286.31,4.04,288.61
2020,4,11,0,3.01,290.7,4.47,292.4
2020,4,11,1,3.09,292.1,4.62,293.31
2020,4,11,2,3.02,292.71,4.5,293.76
2020,4,11,3,2.79,293.41,4.12,294.33
2020,4,11,4,2.54,294.52,3.62,295.4
2020,4,11,5,2.27,295.06,3.22,296.19
2020,4,11,6,2.68,296.64,3.05,296.63
2020,4,11,7,2.81,298.2,3.11,298.69
2020,4,11,8,2.88,298.86,3.24,300.4
2020,4,11,9,2.71,297.45,2.94,300.99
2020,4,11,10,2.32,290.69,2.59,297.11
2020,4,11,11,2.1,277.28,2.26,285.43
2020,4,11,12,2.05,256.81,2.02,262.65
2020,4,11,13,2.71,240.99,2.77,242.28
2020,4,11,14,3.72,238.64,4.05,239.04
2020,4,11,15,4.58,239.46,5.05,239.43
2020,4,11,16,5.28,241.16,5.96,241.15
2020,4,11,17,5.48,244.31,6.49,244.45
2020,4,11,18,5.08,249.59,6.03,249.76
2020,4,11,19,4.32,258.73,5.23,258.98
2020,4,11,20,3.65,266.94,4.68,267.32
2020,4,11,21,3.12,271.29,4.37,272.56
2020,4,11,22,2.96,275.91,4.35,277.64
2020,4,11,23,2.88,279.36,4.26,281.0
2020,4,12,0,2.78,280.52,4.08,282.17
2020,4,12,1,2.87,286.76,4.15,287.99
2020,4,12,2,2.93,296.22,4.21,297.52
2020,4,12,3,3.04,305.57,4.32,306.62
2020,4,12,4,3.23,311.96,4.62,312.81
2020,4,12,5,3.4,315.47,4.92,315.96
2020,4,12,6,4.3,315.51,4.82,314.8
2020,4,12,7,4.31,310.22,4.73,309.77
2020,4,12,8,4.37,300.96,4.9,300.98
2020,4,12,9,4.43,290.0,4.99,290.17
2020,4,12,10,4.42,278.55,4.85,278.81
2020,4,12,11,4.52,273.57,4.93,274.54
2020,4,12,12,4.59,270.29,5.06,271.33
2020,4,12,13,4.77,267.84,5.31,268.65
2020,4,12,14,5.16,267.14,5.79,267.52
2020,4,12,15,5.4,268.01,6.09,268.24
2020,4,12,16,5.23,270.6,6.03,270.82
2020,4,12,17,4.03,274.67,5.67,274.74
2020,4,12,18,3.33,279.86,5.29,280.3
2020,4,12,19,3.2,283.42,4.92,284.72
2020,4,12,20,3.31,284.2,4.91,285.98
2020,4,12,21,3.43,281.57,5.04,283.45
2020,4,12,22,3.47,276.47,5.07,278.5
2020,4,12,23,3.63,271.6,5.3,273.38
2020,4,13,0,3.97,268.65,5.8,269.92
2020,4,13,1,4.22,269.05,6.19,269.93
2020,4,13,2,4.53,273.86,6.44,274.24
2020,4,13,3,4.66,279.94,6.57,280.2
2020,4,13,4,4.45,285.26,6.48,285.66
2020,4,13,5,4.31,288.7,6.2,289.05
2020,4,13,6,5.15,290.8,5.87,290.8
2020,4,13,7,5.27,290.48,5.87,290.34
2020,4,13,8,5.36,289.07,5.91,289.2
2020,4,13,9,5.26,283.21,5.86,283.11
2020,4,13,10,5.06,273.54,5.6,273.92
2020,4,13,11,5.3,269.75,5.82,270.08
2020,4,13,12,5.6,272.0,6.15,272.55
2020,4,13,13,5.66,272.77,6.29,273.42
2020,4,13,14,5.8,268.76,6.51,269.59
2020,4,13,15,5.9,263.01,6.65,264.27
2020,4,13,16,5.54,256.47,6.26,257.6
2020,4,13,17,4.39,242.57,5.53,243.33
2020,4,13,18,4.01,225.55,5.44,226.92
2020,4,13,19,4.52,225.07,5.7,225.17
2020,4,13,20,4.56,237.72,6.18,237.86
2020,4,13,21,4.77,248.98,6.61,249.32
2020,4,13,22,4.56,253.68,6.58,254.3
2020,4,13,23,4.31,255.08,6.38,255.9
2020,4,14,0,4.31,258.61,6.42,259.26
2020,4,14,1,4.46,263.46,6.68,264.09
2020,4,14,2,4.52,268.02,6.8,268.55
2020,4,14,3,4.52,269.7,6.76,270.07
2020,4,14,4,4.59,270.68,6.83,270.92
2020,4,14,5,4.72,273.32,6.89,273.51
2020,4,14,6,5.93,278.64,7.36,278.73
2020,4,14,7,6.44,284.1,7.44,284.42
2020,4,14,8,5.91,287.0,6.66,287.48
2020,4,14,9,5.39,282.65,5.99,283.42
2020,4,14,10,5.36,273.43,5.94,274.3
2020,4,14,11,5.57,266.7,6.18,267.75
2020,4,14,12,5.78,262.78,6.42,263.92
2020,4,14,13,5.95,259.41,6.62,260.56
2020,4,14,14,6.3,256.96,7.05,258.17
2020,4,14,15,6.67,254.86,7.5,255.95
2020,4,14,16,6.7,254.25,7.58,255.0
2020,4,14,17,5.94,252.4,6.99,252.78
2020,4,14,18,4.76,247.81,6.13,248.31
2020,4,14,19,4.53,245.56,6.01,246.07
2020,4,14,20,4.49,247.4,6.21,247.82
2020,4,14,21,4.17,252.01,6.19,252.37
2020,4,14,22,4.18,257.37,6.31,257.79
2020,4,14,23,4.28,262.24,6.51,262.83
2020,4,15,0,4.2,264.87,6.35,265.48
2020,4,15,1,4.14,265.13,6.2,265.66
2020,4,15,2,4.17,266.46,6.23,266.91
2020,4,15,3,4.17,268.61,6.2,269.21
2020,4,15,4,4.22,270.11,6.25,270.72
2020,4,15,5,4.21,268.83,6.2,269.49
2020,4,15,6,5.18,265.67,5.94,266.46
2020,4,15,7,5.02,259.79,5.59,261.08
2020,4,15,8,4.85,254.87,5.4,256.71
2020,4,15,9,4.73,252.79,5.21,254.69
2020,4,15,10,4.81,249.36,5.24,250.86
2020,4,15,11,4.96,246.51,5.39,247.67
2020,4,15,12,5.0,244.84,5.41,245.8
2020,4,15,13,5.04,245.54,5.46,246.37
2020,4,15,14,5.13,247.7,5.6,248.73
2020,4,15,15,5.22,250.4,5.78,251.47
2020,4,15,16,5.18,253.34,5.86,254.44
2020,4,15,17,4.79,254.38,5.78,254.95
2020,4,15,18,3.99,253.62,5.38,254.41
2020,4,15,19,3.65,255.64,4.97,256.44
2020,4,15,20,3.21,259.07,4.56,260.13
2020,4,15,21,2.87,265.0,4.17,266.56
2020,4,15,22,2.71,273.31,4.07,275.62
2020,4,15,23,2.48,279.43,3.69,281.86
2020,4,16,0,2.27,279.49,3.26,282.17
2020,4,16,1,2.18,273.7,3.04,276.5
2020,4,16,2,2.26,265.65,3.13,268.57
2020,4,16,3,2.53,258.97,3.48,261.36
2020,4,16,4,2.98,257.6,4.2,259.38
2020,4,16,5,3.25,258.37,4.62,259.77
2020,4,16,6,3.86,261.03,4.6,261.5
2020,4,16,7,3.84,260.86,4.33,261.71
2020,4,16,8,3.59,260.11,4.1,261.79
2020,4,16,9,3.46,261.69,4.06,263.59
2020,4,16,10,3.19,266.77,3.85,269.54
2020,4,16,11,2.9,278.83,3.57,282.52
2020,4,16,12,2.92,291.97,3.64,294.09
2020,4,16,13,3.43,286.25,4.3,286.69
2020,4,16,14,4.69,275.25,5.75,275.93
2020,4,16,15,5.36,267.74,6.52,268.56
2020,4,16,16,5.51,262.58,6.89,262.96
2020,4,16,17,4.61,262.12,6.36,262.45
2020,4,16,18,3.84,266.03,6.12,266.63
2020,4,16,19,3.71,270.24,6.05,270.96
2020,4,16,20,3.67,272.2,5.77,273.03
2020,4,16,21,3.67,273.66,5.55,274.76
2020,4,16,22,3.63,271.6,5.41,273.14
2020,4,16,23,3.43,266.87,5.07,268.76
2020,4,17,0,3.3,260.31,4.84,262.3
2020,4,17,1,3.4,258.2,4.98,259.41
2020,4,17,2,3.61,261.66,5.35,262.37
2020,4,17,3,3.66,267.19,5.47,267.62
2020,4,17,4,3.57,274.01,5.3,274.31
2020,4,17,5,3.36,281.55,4.92,281.83
2020,4,17,6,3.97,291.26,4.48,291.37
2020,4,17,7,4.37,296.06,5.01,296.49
2020,4,17,8,4.42,290.16,5.09,290.97
2020,4,17,9,4.54,279.32,5.27,280.68
2020,4,17,10,4.86,269.63,5.73,271.17
2020,4,17,11,5.29,259.8,6.37,261.18
2020,4,17,12,5.79,251.27,7.04,252.31
2020,4,17,13,6.32,248.54,7.67,249.31
2020,4,17,14,6.71,249.62,8.04,250.42
2020,4,17,15,6.88,251.19,8.11,251.98
2020,4,17,16,6.5,252.44,7.6,253.2
2020,4,17,17,5.53,251.64,6.66,252.18
2020,4,17,18,4.29,248.99,5.79,249.81
2020,4,17,19,4.02,247.72,5.47,248.38
2020,4,17,20,3.97,248.64,5.64,249.33
2020,4,17,21,4.06,250.8,5.92,251.47
2020,4,17,22,4.07,253.62,6.04,254.24
2020,4,17,23,4.2,258.31,6.28,258.82
2020,4,18,0,4.29,263.42,6.43,263.93
2020,4,18,1,4.28,267.59,6.39,268.25
2020,4,18,2,4.28,272.09,6.39,272.66
2020,4,18,3,4.22,277.02,6.34,277.5
2020,4,18,4,4.0,281.05,5.94,281.38
2020,4,18,5,3.87,283.9,5.53,284.15
2020,4,18,6,4.58,285.53,5.18,286.03
2020,4,18,7,4.28,284.47,4.8,285.3
2020,4,18,8,4.15,278.56,4.73,279.7
2020,4,18,9,4.32,269.17,4.92,270.64
2020,4,18,10,5.05,264.49,5.76,266.27
